id;model_identified_tags;user_specified_tags;image_caption;user_id;ispublic;taken;published;latitude;longitude;accuracy;context;locality;region;country;downloaded_at
3848919649;building | city | city skyline | city view | hill | hillside | mountain | peak | sky | urban;;;33263117@N02;1.0;2006-01-01 12:42:16;2009-08-23 19:20:26;;;;;;;;2023-07-12 14:58:51
9496071825;driftwood | floor | grow | log | plant | sculpture | stump | tree | tree trunk;;;98248258@N04;1.0;2013-07-30 07:39:37;2013-08-12 22:46:18;;;;;;;;2023-07-12 12:40:26
2993921932;animal | area | forest | green | hillside | jungle | lush | rainforest | stand | tree | tropic | vegetation;;;28853839@N08;1.0;2008-11-01 13:43:23;2008-11-02 00:54:12;;;;;;;;2023-07-12 14:59:03
2542696275;city | city view | hill | hillside | man | peak | pose | smile | stand;;;25913576@N04;1.0;2019-05-20 11:20:57;2008-06-02 00:35:13;;;;;;;;2023-07-12 14:48:41
2993888356;forest | green | lush | shine | sky | sun | tree;;;28853839@N08;1.0;2008-11-01 13:09:34;2008-11-02 00:41:31;;;;;;;;2023-07-12 14:40:53
4345251273;city | city view | green | hill | hillside | lush | mountain | mountain view | peak | scenery | sky | valley;;;39988955@N04;1.0;2010-02-10 09:02:34;2010-02-10 11:02:34;;;;;;;;2023-07-12 14:36:26
35198457966;beam | bird | building | ledge | owl | perch | rail | sit | stand | stare;;;77125798@N06;1.0;2017-06-10 07:55:33;2017-06-11 15:37:38;;;;;;;;2023-07-12 12:10:17
13316534175;cloudy | flower | green | hill | hillside | lush | palm tree | plant | red | sky | tree | vegetation;;;116385542@N02;1.0;2014-03-21 10:04:33;2014-03-21 22:13:25;;;;;;;;2023-07-12 12:54:59
8668789866;shed | building | canopy | person | hut | line | picnic table | shelter | stand | yellow;;;95106140@N05;1.0;2013-04-14 02:13:37;2013-04-21 14:37:53;;;;;;;;2023-07-12 12:49:16
26868601249;bloom | bud | flower | green | grow | plant | tree | white;;;78152106@N05;1.0;2017-11-25 07:50:36;2017-11-26 00:27:39;;;;;;;;2023-07-12 12:06:36
48098471748;bloom | bud | flower | green | mantid | plant | sky | stem | tree;;;78152106@N05;1.0;2019-06-20 10:07:37;2019-06-20 16:08:34;;;;;;;;2023-07-12 11:54:15
15742854298;bloom | bud | flower | fruit | grow | plant | tree | white;;;78152106@N05;1.0;2014-11-29 09:18:12;2014-12-02 13:24:38;;;;;;;;2023-07-12 12:28:54
10994596903;couple | dirt road | dirt track | hike | hiker | man | stand | talk | trail;;;13586940@N02;1.0;2013-09-24 20:08:59;2013-11-22 15:02:52;;;;;;;;2023-07-12 12:34:26
9860862253;grass | grassy | hill | hillside | lush | mountain | plant | sky | vegetation | weed | wind;;;77006164@N03;1.0;2013-08-16 09:53:22;2013-09-21 20:17:12;;;;;;;;2023-07-12 12:39:35
9536738371;binocular | camera | photographer | city | city skyline | city view | hill | hillside | man | mountain | peak | photo | picture | scenery | suburb | take | urban;;;66324968@N07;1.0;2013-05-16 10:08:47;2013-08-18 15:38:33;;;;;;;;2023-07-12 12:36:25
4294494353;bicycle | bicycle helmet | biker | person | man | mountain bike | ride | road | rural;;;37495463@N06;1.0;2010-01-17 09:40:04;2010-01-22 10:21:52;;;;;;;;2023-07-12 13:23:28
14545249182;area | bloom | flower | forest | grow | pink | plant | tree | vegetation | white | wild | wood;;;78152106@N05;1.0;2014-06-14 09:24:30;2014-06-30 22:21:35;;;;;;;;2023-07-12 12:21:39
15573737293;bud | floor | flower | green | grow | plant | stem | weed | wild | yellow;;;78152106@N05;1.0;2015-01-01 09:37:39;2015-01-04 11:18:33;;;;;;;;2023-07-12 12:19:51
19953956966;girl | red | road | sandal | shirt | short | vest | walk | woman;;;120170363@N07;1.0;2015-07-24 10:19:34;2015-07-24 22:28:34;;;;;;;;2023-07-12 12:54:20
26483724595;bug | field | flower | grass | grow | patch | plant | sunflower | weed | wild | wildflower | yellow;;;78152106@N05;1.0;2013-10-06 08:30:29;2016-04-17 15:51:07;;;;;;;;2023-07-12 12:11:46
14374144700;balustrade | city | city view | hill | person | man | peak | rail | stand | stare | woman;;;49283277@N07;1.0;2014-06-23 10:23:04;2014-07-02 21:10:46;;;;;;;;2023-07-12 12:21:28
25413517306;flower | forest | green | grow | lush | plant | stem | tree | vegetation | weed | yellow;;;78152106@N05;1.0;2016-02-27 08:32:53;2016-03-02 13:15:26;;;;;;;;2023-07-12 12:12:17
4345994236;building | city | city skyline | city view | cloud | cloudy | green | hill | hillside | lush | mountain | peak | sky | suburb | urban;;;39988955@N04;1.0;2010-02-10 09:02:56;2010-02-10 11:02:56;;;;;;;;2023-07-12 13:23:01
26868603429;bud | flower | grass | grow | plant | stem | white | wild;;;78152106@N05;1.0;2017-11-25 09:10:27;2017-11-26 00:27:39;;;;;;;;2023-07-12 12:06:35
5008575123;city | city skyline | city view | horizon | night | night view | sky | sunset;;;52750772@N05;1.0;2009-08-07 18:21:39;2010-09-20 18:01:49;;;;;;;;2023-07-12 12:48:08
52122956519;couple | hill | hillside | person | man | mountain | picture | pose | smile | stand | straw hat | sun hat | woman;;;195619292@N02;1.0;2022-05-27 12:03:52;2022-06-05 01:39:55;;;;;;;;2023-07-12 11:50:34
8534979604;bloom | floor | flower | green | grow | petal | plant | wild | wildflower | yellow;;;78152106@N05;1.0;2012-09-23 09:41:52;2013-03-06 18:46:04;;;;;;;;2023-07-12 12:44:08
12108917696;balcony | balustrade | bench | hill | hillside | mountain view | park bench | rail | red | sit | terrace | valley;;;113307143@N05;1.0;2012-10-06 13:40:49;2014-01-23 22:09:26;;;;;;;;2023-07-12 12:32:34
50614660982;berry | bud | flower | fruit | grow | plant | stem | tree | vegetation | yellow;;;78152106@N05;1.0;2020-11-06 09:22:41;2020-11-17 19:26:09;;;;;;;;2023-07-12 11:52:47
953975112;city | city view | group photo | hill | person | ledge | mountain | peak | pose | stone | sit;;;10713196@N02;1.0;2007-07-15 12:42:18;2007-07-30 18:00:01;;;;;;;;2023-07-12 14:59:28
8668785592;bulletin board | table | display | grass | map | park | plaque | sign | signage | tree;;;95106140@N05;1.0;2013-04-14 02:17:27;2013-04-21 14:37:56;;;;;;;;2023-07-12 12:49:21
2993467774;balustrade | city | city skyline | city view | hill | lead to | lush | mountain | peak | rail | scenery | stair | valley;;;28853839@N08;1.0;2008-11-01 09:52:38;2008-11-01 22:12:19;;;;;;;;2023-07-12 14:43:15
30694050075;baseball hat | city | city view | hill | man | peak | smile | stand | stare;;;10713196@N02;1.0;2008-08-28 10:39:25;2016-10-31 18:37:23;;;;;;;;2023-07-12 12:10:58
2992865545;green | hill | hillside | lush | mountain | peak | plain | scenery | valley;;;28853839@N08;1.0;2008-11-01 11:03:10;2008-11-01 23:39:20;;;;;;;;2023-07-12 14:42:12
50692450627;bloom | flower | plant | tree | white;;;78152106@N05;1.0;2020-12-03 08:41:08;2020-12-07 20:28:34;;;;;;;;2023-07-12 11:52:37
2992774965;city | city view | hill | hillside | lush | mountain | peak | stone | stand | valley;;;28853839@N08;1.0;2008-11-01 10:38:12;2008-11-01 23:05:45;;;;;;;;2023-07-12 14:44:42
14359597219;flower | grow | plant | purple | stem | thistle | vegetation | wild | wildflower;;;78152106@N05;1.0;2014-06-14 08:47:56;2014-06-30 22:21:38;;;;;;;;2023-07-12 12:29:48
33605970038;field | flower | grass | green | grow | lush | patch | plant | stem | weed;;;78152106@N05;1.0;2019-01-26 07:50:49;2019-03-28 00:44:21;;;;;;;;2023-07-12 11:54:48
40920623770;catch | conversation | interview | man | microphone | shirt | stand | talk | woman;;;142992283@N07;1.0;2018-06-10 17:33:22;2018-06-11 09:38:51;;;;;;;;2023-07-12 12:03:10
51980942910;hill | hillside | lush | mound | mountain | peak | sky | tree | vegetation;;;195222561@N04;1.0;2022-04-03 00:05:05;2022-04-03 22:02:57;;;;;;;;2023-07-12 11:51:19
1405096122;dawn | horizon | red | sky | sun | sunrise | sunset | tree;;;13764572@N05;1.0;2007-06-07 17:20:47;2007-09-19 01:32:24;;;;;;;;2023-07-12 14:50:09
1472039149;black | city | city view | hill | mountain | night view | photo | sky | suburb | town | urban | white;;;14473896@N06;1.0;2007-10-02 10:07:17;2007-10-02 17:07:17;;;;;;;;2023-07-12 14:50:06
36458551072;floor | flower | grass | grow | pink | plant | purple | stem | weed | wild | wildflower;;;78152106@N05;1.0;2017-08-15 08:38:25;2017-08-17 12:14:22;;;;;;;;2023-07-12 12:07:31
5894290355;city | city skyline | city view | cloud | cloudy | flower | hill | hillside | lush | mountain | peak | scenery | sky | tree | vegetation;;;57888955@N08;1.0;2011-06-25 14:13:52;2011-07-02 19:01:09;;;;;;;;2023-07-12 12:46:30
40920619750;brown | catch | hand | give | jacket | speech | man | microphone | shirt | speaker | stand | wear;;;142992283@N07;1.0;2018-06-10 17:59:10;2018-06-11 09:38:54;;;;;;;;2023-07-12 12:03:14
953220661;arm | balance | cliff | hand | jeans | mountain | peak | pose | stone | rock formation | spread | stand | stretch | woman;;;10713196@N02;1.0;2007-07-15 13:32:34;2007-07-30 18:12:02;;;;;;;;2023-07-12 14:59:26
2993059075;hand | forest | give | person | jungle | lush | man | robe | shirtless | sign | smile | stand | towel | tree | white | wood | wrap;;;28853839@N08;1.0;2008-11-01 13:18:38;2008-11-02 00:47:36;;;;;;;;2023-07-12 14:40:45
31991690638;business suit | businessman | computer | meeting | meeting room | table | person | laptop | man | sit;;;49143546@N06;1.0;2018-11-13 11:11:22;2018-11-13 16:15:14;;;;;;;;2023-07-12 12:24:07
47011550241;baby | swimwear | catch | child | floor | hut | lap | laugh | man | melon | shirtless | sit | slice | watermelon;;;49507504@N05;1.0;2018-12-29 17:54:03;2019-02-07 06:20:59;;;;;;;;2023-07-12 11:58:01
2633471675;building | city | city view | hill | lush | purple | suburb | town | urban;;;27715225@N03;1.0;2008-07-03 09:03:51;2008-07-03 16:03:51;;;;;;;;2023-07-12 14:43:52
51773638613;city | hill | hillside | mountain | road | rural | street scene | town | tree | village;;;194722025@N08;1.0;2021-10-29 11:46:14;2021-12-25 02:10:03;;;;;;;;2023-07-12 11:51:44
9752698163;black | building | city | city skyline | city view | cloud | cloudy | loom | mountain | photo | sky | storm cloud | urban | white;;;75531485@N03;1.0;2013-09-07 17:23:09;2013-09-14 23:43:57;;;;;;;;2023-07-12 12:35:40
14560579052;bloom | bud | bush | flower | grow | plant | vegetation | yellow;;;78152106@N05;1.0;2014-06-14 09:37:51;2014-07-02 22:52:38;;;;;;;;2023-07-12 12:21:24
17029735169;city | cloud | cloudy | flower | hill | hillside | lush | mountain | peak | scenery | sky | valley | vegetation | wildflower;;;127405006@N06;1.0;2015-04-18 09:17:39;2015-04-20 20:19:40;;;;;;;;2023-07-12 12:18:54
9666420925;brown | log | owl | perch | pole | post | sit | stand | stare | stump | tree | tree trunk;;;101147516@N06;1.0;2013-09-03 15:44:32;2013-09-04 01:27:53;;;;;;;;2023-07-12 12:55:20
7450996094;building | city | city skyline | city view | cloudy | loom | mountain | rise building | sky | urban;;;72517758@N08;1.0;2011-06-15 05:13:00;2012-06-26 23:03:12;;;;;;;;2023-07-12 13:20:06
16022736324;bloom | bud | flower | plant | tree | yellow;;;78152106@N05;1.0;2015-02-17 08:26:31;2015-02-25 15:59:53;;;;;;;;2023-07-12 12:19:15
5985744855;hill | motorcycle | mountain | road | rural | tree;;;63059429@N03;1.0;2011-07-19 18:03:00;2011-07-29 00:21:48;;;;;;;;2023-07-12 12:46:22
13340906305;bud | flower | grass | grow | plant | stem | vegetation | weed | wild | wildflower | yellow;;;78152106@N05;1.0;2014-03-22 08:40:48;2014-03-23 00:33:30;;;;;;;;2023-07-12 12:31:50
10994840923;city | hill | hillside | lush | mountain | sky | street sign | tree | valley;;;13586940@N02;1.0;2013-09-24 18:05:08;2013-11-22 15:02:30;;;;;;;;2023-07-12 12:33:53
1405094860;animal | profile | dawn | horizon | rise | sky | sun | sunrise | sunset;;;13764572@N05;1.0;2007-06-07 17:05:51;2007-09-19 01:32:03;;;;;;;;2023-07-12 14:50:13
36662973523;bud | floor | flower | grow | needle | plant | stem | tree | white;;;78152106@N05;1.0;2017-09-26 08:13:03;2017-09-26 14:36:32;;;;;;;;2023-07-12 12:07:19
10994687793;balustrade | climb | hike | hiker | hill | hillside | person | lush | peak | rail | sky | stair | up | walk;;;13586940@N02;1.0;2013-09-24 18:44:46;2013-11-22 15:02:44;;;;;;;;2023-07-12 12:39:10
14992075326;city | city view | hill | hillside | lush | mountain | suburb | surround | town | valley;;;22356437@N05;1.0;2014-07-13 11:50:30;2014-08-24 03:17:48;;;;;;;;2023-07-12 12:21:04
52078851509;meeting | meeting room | table | dinning table | gathering | person | individual | man | room | round table | sit | woman | wood wall;;;49283277@N07;1.0;2022-05-16 15:33:48;2022-05-16 21:42:47;;;;;;;;2023-07-12 11:51:05
6382734299;black | hand | girl | give | lava | mountain | point | stone | rock formation | sand | sign | stand | volcano | woman;;;49277509@N08;1.0;2011-04-10 17:20:07;2011-11-22 12:41:30;;;;;;;;2023-07-12 13:20:17
2993707210;dam | hill | hillside | lagoon | lake | lush | mountain | mountain lake | quarry | reservoir | surround | water;;;28853839@N08;1.0;2008-11-01 11:02:50;2008-11-01 23:37:41;;;;;;;;2023-07-12 14:42:15
49170038798;bud | close-up | flower | green | greenery | grow | plant | stem | vegetation;;;78152106@N05;1.0;2019-12-03 10:02:33;2019-12-04 22:41:06;;;;;;;;2023-07-12 11:53:50
8094142771;city | city skyline | city view | hill | hillside | lush | peak | sky | tree;;;66282310@N06;1.0;2011-06-23 10:12:00;2012-10-16 16:10:07;;;;;;;;2023-07-12 12:50:40
42013390374;clothesline | hang | shirt | t shirt | t-shirt | white | writing;;;142992283@N07;1.0;2018-06-10 17:02:01;2018-06-11 09:38:50;;;;;;;;2023-07-12 12:03:07
52172027834;bloom | bud | bush | flower | green | grow | pea | plant | pod | stem | tree | vegetation | yellow;;;78152106@N05;1.0;2022-06-17 10:35:58;2022-06-25 13:47:12;;;;;;;;2023-07-12 11:50:27
9580098309;hike | hiker | person | man | pole | pose | road | road sign | rural | sign | stand | street sign;;;13540491@N08;1.0;2005-04-12 13:27:40;2013-08-24 11:13:33;;;;;;;;2023-07-12 12:40:16
2992562927;dirt road | dirt track | path | forest | forest path | hike | hiker | person | trail | tree | walk | wood;;;28853839@N08;1.0;2008-11-01 09:39:55;2008-11-01 21:52:35;;;;;;;;2023-07-12 14:45:34
43834550712;ant | bud | bug | flower | leaf | fruit | plant | dot | tree;;;78152106@N05;1.0;2018-08-05 08:25:44;2018-08-06 12:43:10;;;;;;;;2023-07-12 12:02:28
14592223468;floor | flower | grow | plant | vegetation | white | wildflower | yellow;;;78152106@N05;1.0;2014-07-19 09:09:11;2014-07-29 18:47:10;;;;;;;;2023-07-12 12:29:36
52094835256;bud | flower | grow | pink | plant | purple | stem | tree | vegetation | vine;;;78152106@N05;1.0;2015-05-09 10:11:55;2022-05-23 23:44:10;;;;;;;;2023-07-12 11:51:01
13110927024;building | person | line | stand;;;49283277@N07;1.0;2014-02-05 08:21:42;2014-03-12 19:17:57;;;;;;;;2023-07-12 12:32:07
8414827208;climb | fence | path | hike | hiker | hill | hillside | person | lush | rail | trail | up | walk;;;49283277@N07;1.0;2013-01-20 10:53:28;2013-01-25 18:01:38;;;;;;;;2023-07-12 12:50:22
3098635169;beak | bird | cement | crack | floor | food | grass | gray | patch | plant | stone | stand | vegetation;;;10067505@N02;1.0;2008-12-06 13:59:31;2008-12-11 02:11:00;;;;;;;;2023-07-12 14:39:35
22092526926;building | city | city skyline | city view | cloud | cloudy | loom | sky | storm cloud | sun | sunset | urban;;;77125798@N06;1.0;2015-10-02 17:39:48;2015-10-12 22:22:31;;;;;;;;2023-07-12 12:13:18
14374223499;balustrade | wand | bleacher | catch | cheer | crowd | flag | goggles | person | man | pose | rail | stand | torch | trophy;;;49283277@N07;1.0;2014-06-23 09:56:41;2014-07-02 21:10:44;;;;;;;;2023-07-12 12:29:41
8791181666;bush | flower | green | greenery | grow | plant | purple | vegetation;;;9165996@N04;1.0;2013-04-20 15:40:10;2013-05-22 20:16:31;;;;;;;;2023-07-12 13:19:11
34683931943;blue | flower | green | grow | plant | purple | vegetation | weed | wild | wildflower;;;69847020@N06;1.0;2017-06-17 16:53:28;2017-06-24 00:02:08;;;;;;;;2023-07-12 12:08:15
15831743413;area | blanket | boulder | creek | forest | lush | stone | rocky | stream | trail | tree | wood;;;71552509@N00;1.0;2015-02-05 17:42:31;2015-02-05 19:43:41;;;;;;;;2023-07-12 12:28:26
8497903634;car | curve | drive | highway | hill | mountain | mountain view | road | street sign | town;;;49283277@N07;1.0;2012-08-27 16:50:42;2013-02-22 12:55:28;;;;;;;;2023-07-12 12:44:26
27874107670;beak | bird | branch | green | limb | perch | sit | tree | tree branch | twig;;;143467820@N02;1.0;2016-07-02 10:09:17;2016-07-07 18:06:01;;;;;;;;2023-07-12 12:15:50
952984015;city | city view | couple | goggles | hill | hillside | man | mountain | peak | pose | stand | woman;;;10713196@N02;1.0;2007-07-15 11:12:26;2007-07-30 17:44:29;;;;;;;;2023-07-12 14:59:46
16556685064;bloom | bud | flower | grow | plant | stem | tree | white | yellow;;;78152106@N05;1.0;2015-04-11 10:09:44;2015-04-17 16:48:11;;;;;;;;2023-07-12 12:28:09
2064968755;coconut | floor | fruit | grass | green | lush | man | sit | yellow;;;10753979@N05;1.0;2007-11-24 13:58:37;2007-11-26 11:51:39;;;;;;;;2023-07-12 14:49:32
4268298725;building | green | hill | hillside | lush | mountain | power line | sky | tree | vegetation;;;46464032@N03;1.0;2010-01-10 13:24:38;2010-01-12 13:36:27;;;;;;;;2023-07-12 13:23:32
14212335018;bird | car | car mirror | car window | ledge | perch | rearview mirror | red | sit | stand | view mirror;;;124300801@N06;1.0;2014-06-06 11:02:54;2014-06-11 16:06:03;;;;;;;;2023-07-12 12:30:11
17008490507;daylight | path | hill | hillside | lead | lead to | lush | peak | shine | sky | stair | sun | tree;;;127405006@N06;1.0;2015-04-18 08:46:46;2015-04-20 20:21:38;;;;;;;;2023-07-12 12:18:49
40920638110;flower | green | greenery | grow | lush | plant | vegetation | wild | wildflower | yellow;;;142992283@N07;1.0;2018-06-10 10:26:34;2018-06-11 09:38:43;;;;;;;;2023-07-12 12:02:50
3161412556;beak | bird | brown | perch | pole | power line | sit | stand | wire;;;29354130@N08;1.0;2008-12-13 08:29:30;2009-01-02 22:53:11;;;;;;;;2023-07-12 14:39:24
14560817645;crowd | hike | hiker | hill | hillside | person | lush | sign | signage | stand | vegetation | walk;;;49283277@N07;1.0;2014-06-23 09:35:39;2014-07-02 21:10:47;;;;;;;;2023-07-12 12:29:44
14359559779;field | flower | grass | grassy | grow | hillside | lush | pink | plant | purple | stem | thistle | vegetation | weed | wild | wildflower;;;78152106@N05;1.0;2014-06-14 10:01:43;2014-06-30 22:12:31;;;;;;;;2023-07-12 12:29:55
17028168128;city | city view | hill | ledge | peak | suburb;;;127405006@N06;1.0;2015-04-18 10:10:17;2015-04-20 20:23:00;;;;;;;;2023-07-12 12:18:46
8668777302;building | canopy | entrance | person | sign | stand;;;95106140@N05;1.0;2013-04-14 02:28:36;2013-04-21 14:38:01;;;;;;;;2023-07-12 12:49:29
26008367392;child | pillar | person | man | pose | stand | wheelchair;;;49283277@N07;1.0;2016-03-13 11:02:09;2016-03-28 21:22:56;;;;;;;;2023-07-12 12:11:52
50820820213;branch | bud | flower | grow | orchid | petal | pink | plant | stem | tree | twig | vegetation;;;78152106@N05;1.0;2021-01-10 10:19:32;2021-01-10 16:59:43;;;;;;;;2023-07-12 11:52:26
2992667013;boy | city | city view | hat | man | stand | stare | sun hat | wear;;;28853839@N08;1.0;2008-11-01 09:56:01;2008-11-01 22:27:34;;;;;;;;2023-07-12 14:42:56
953189347;city | city view | cliff | person | ledge | man | mountain | peak | pose | stone | rock formation | sit;;;10713196@N02;1.0;2007-07-15 13:11:56;2007-07-30 18:08:22;;;;;;;;2023-07-12 14:51:17
48694427097;bloom | flower | plant | tree | yellow;;;78152106@N05;1.0;2019-09-07 09:33:06;2019-09-07 17:20:32;;;;;;;;2023-07-12 11:54:01
44538527890;bloom | blue | bud | flower | plant | sky | tree | white | yellow;;;78152106@N05;1.0;2018-12-16 08:18:55;2018-12-17 16:19:44;;;;;;;;2023-07-12 12:01:46
29326198442;berry | bloom | bud | flower | green | grow | plant | stem | tree;;;78152106@N05;1.0;2016-09-03 09:38:54;2016-09-03 21:38:03;;;;;;;;2023-07-12 12:11:20
13943144579;floor | flower | grow | petal | plant | stem | white;;;78152106@N05;1.0;2014-04-18 10:08:12;2014-05-07 12:49:39;;;;;;;;2023-07-12 12:22:29
2993777384;floor | goggles | hill | hillside | mountain | peak | sit | squat | woman;;;28853839@N08;1.0;2008-11-01 11:25:21;2008-11-02 00:01:57;;;;;;;;2023-07-12 14:41:29
12108228205;city | city view | hill | hillside | mountain | peak | sky | tree | valley;;;113307143@N05;1.0;2012-10-06 14:03:27;2014-01-23 22:09:28;;;;;;;;2023-07-12 12:32:38
9667440337;bird | log | owl | perch | pole | sit | stand | stump | tree | tree trunk | wood;;;101147516@N06;1.0;2013-09-03 15:36:00;2013-09-04 04:38:05;;;;;;;;2023-07-12 12:39:55
2992669571;city | city view | fence | hill | person | man | peak | pose | rail | stand;;;28853839@N08;1.0;2008-11-01 09:56:14;2008-11-01 22:28:24;;;;;;;;2023-07-12 14:42:54
2993952122;forest | green | greenery | hill | hillside | jungle | lush | rainforest | surround | tree | tropic | vegetation;;;28853839@N08;1.0;2008-11-01 14:45:33;2008-11-02 01:05:14;;;;;;;;2023-07-12 14:40:26
8535621009;bloom | flower | grow | lush | plant | red | vegetation | yellow;;;78152106@N05;1.0;2013-01-19 07:44:06;2013-03-07 11:12:21;;;;;;;;2023-07-12 12:43:55
29008233080;berry | bud | flower | fruit | green | grow | plant | stem | tree;;;78152106@N05;1.0;2016-08-28 08:15:22;2016-08-28 19:46:15;;;;;;;;2023-07-12 12:11:22
8508096149;brown | floor | flower | grass | grow | plant | stem | weed | wild | wildflower | yellow;;;78152106@N05;1.0;2013-02-12 08:27:30;2013-02-26 02:39:09;;;;;;;;2023-07-12 12:44:17
8497904740;cross | person | man | monument | plaza | sculpture | stand;;;49283277@N07;1.0;2012-08-27 16:37:56;2013-02-22 12:55:25;;;;;;;;2023-07-12 12:50:01
52353501669;arena | cheer | concert | crowd | crowded | fan | hand | person | screen | stage;;;196161037@N07;1.0;2022-09-04 17:58:50;2022-09-12 19:37:14;;;;;;;;2023-07-12 11:39:23
21405635791;animal | field | football field | grass | grassy | graze | green | hill | hillside | lush | mountain | sky | tree;;;62661702@N05;1.0;2014-01-25 12:52:43;2015-09-14 00:32:19;;;;;;;;2023-07-12 12:26:54
49680079758;bud | floor | flower | green | grow | pink | plant | purple | stem | tree | vegetation;;;78152106@N05;1.0;2020-03-17 10:16:45;2020-03-20 20:15:47;;;;;;;;2023-07-12 11:53:22
40229256734;building | city | city skyline | city view | cloudy | hill | hillside | mountain | peak | tree | urban;;;156328341@N07;1.0;2015-06-05 12:27:39;2018-03-21 12:39:18;;;;;;;;2023-07-12 12:03:32
15890876546;bloom | bud | flower | lush | plant | stem | tree | vegetation | yellow;;;78152106@N05;1.0;2014-11-29 10:46:18;2014-11-30 20:34:46;;;;;;;;2023-07-12 12:28:55
17464621969;floor | flower | grass | grow | pink | plant | purple | stem | weed | wild | wildflower;;;78152106@N05;1.0;2015-05-09 08:20:11;2015-05-14 20:57:26;;;;;;;;2023-07-12 12:18:26
16023981086;bird | brown | cement | floor | flower | ledge | perch | plant | purple | stone | sit | sparrow | stand;;;128046359@N02;1.0;2014-11-07 15:38:25;2014-12-18 13:54:25;;;;;;;;2023-07-12 12:19:59
8791018964;building | hill | hillside | lush | mound | mountain | peak | tower | sky;;;9165996@N04;1.0;2013-04-20 16:24:31;2013-05-22 20:16:37;;;;;;;;2023-07-12 12:49:06
4345251459;cloud | green | hill | hillside | lush | mountain | peak | plain | scenery | sky | valley | vegetation;;;39988955@N04;1.0;2010-02-10 09:02:44;2010-02-10 11:02:44;;;;;;;;2023-07-12 14:36:21
10994564054;baseball hat | boy | city | city view | hand | give | hill | man | peak | pose | selfie | stand;;;13586940@N02;1.0;2013-09-24 19:14:31;2013-11-22 15:02:50;;;;;;;;2023-07-12 12:34:22
12108049555;city | city view | hill | hillside | lush | mountain | sea | peak | town | valley;;;113307143@N05;1.0;2012-10-06 13:01:07;2014-01-23 21:56:36;;;;;;;;2023-07-12 12:32:47
38805249072;blade | floor | flower | grass | green | grow | patch | plant | stone | stem | vegetation | weed;;;78152106@N05;1.0;2017-11-25 08:50:45;2017-12-04 19:12:24;;;;;;;;2023-07-12 12:06:31
52122956454;couple | hike | hill | hillside | person | man | mountain | picture | pose | smile | stand | sun hat | woman;;;195619292@N02;1.0;2022-05-27 12:04:25;2022-06-05 01:39:56;;;;;;;;2023-07-12 11:50:36
14523123886;floor | flower | grass | grow | plant | stem | vegetation | weed | white;;;78152106@N05;1.0;2014-06-14 08:40:48;2014-06-30 22:21:41;;;;;;;;2023-07-12 12:29:46
4669856397;bird | branch | brown | limb | perch | robin | sit | stand | tree | tree branch | twig;;;50839503@N07;1.0;2010-05-22 08:18:43;2010-06-04 23:20:38;;;;;;;;2023-07-12 13:22:17
5894277171;blue | cloud | cloudy | fly | mountain | palm tree | sky;;;57888955@N08;1.0;2011-06-25 13:40:14;2011-07-02 18:56:24;;;;;;;;2023-07-12 12:46:39
9498862944;mark | monument | park | park bench | plaque | sign | writing;;;98248258@N04;1.0;2013-07-30 07:54:08;2013-08-12 22:46:18;;;;;;;;2023-07-12 12:40:27
8668779118;bench | path | grass | green | hill | hillside | lush | park | park bench | picnic table;;;95106140@N05;1.0;2013-04-14 02:19:37;2013-04-21 14:38:00;;;;;;;;2023-07-12 12:49:27
8667643181;area | blue | mark | plaque | sign | signage | warning sign;;;95106140@N05;1.0;2013-04-14 03:26:01;2013-04-21 14:38:23;;;;;;;;2023-07-12 12:49:46
48672445686;bloom | bud | close-up | flower | grow | plant | tree | white;;;78152106@N05;1.0;2019-08-24 09:35:29;2019-09-03 17:20:37;;;;;;;;2023-07-12 11:54:02
31416069447;bloom | bud | flower | green | grow | plant | stem | tree | white;;;78152106@N05;1.0;2018-12-13 09:04:41;2018-12-17 16:19:45;;;;;;;;2023-07-12 12:01:45
1844304786;city | city skyline | city view | cloudy | green | greenery | hill | hillside | lush | mountain | peak | scenery | sky | tree | valley | vegetation;;;12374592@N03;1.0;2007-11-03 13:07:49;2007-11-03 16:07:49;;;;;;;;2023-07-12 14:46:56
14583305088;blue | floor | flower | grass | grow | patch | plant | stem | weed | wildflower;;;78152106@N05;1.0;2014-07-19 10:18:22;2014-07-28 19:10:32;;;;;;;;2023-07-12 12:29:37
47936969783;flower | grow | plant | red | stab | stem | vegetation;;;78152106@N05;1.0;2019-05-22 09:49:36;2019-05-26 16:53:27;;;;;;;;2023-07-12 11:54:23
957866328;city | hill | hillside | lush | mountain | mountain view | peak | plain | scenery | sky | tree | valley;;;10713196@N02;1.0;2005-01-01 15:03:04;2007-07-31 02:28:40;;;;;;;;2023-07-12 14:50:53
13340954243;blue | dirt track | flower | grass | grow | hillside | lush | plant | purple | vegetation | weed | wild | wildflower;;;78152106@N05;1.0;2014-03-22 09:55:02;2014-03-23 00:29:47;;;;;;;;2023-07-12 12:32:00
9193700938;flower | lotus | pond | stem | water | water lily | white | yellow;;;98264435@N05;1.0;2011-02-02 18:41:39;2013-07-02 14:51:42;;;;;;;;2023-07-12 12:48:48
6110208774;bell tower | building | city | city view | hill | hillside | mountain | tower | town | urban;;;66324968@N07;1.0;2011-08-18 12:13:42;2011-09-03 20:24:30;;;;;;;;2023-07-12 12:46:13
